forecast_type,forecast_effective,forecast_expires,location_id,date,start_time,end_time,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-04-01T15:20:53Z,2025-04-01T16:20:01Z,130,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.27,15,mph,N
hourly,2025-04-01T15:20:53Z,2025-04-01T16:20:01Z,130,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.119999999999997,15,mph,NW
hourly,2025-04-01T15:20:53Z,2025-04-01T16:20:01Z,130,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.780000000000001,12,mph,N
hourly,2025-04-01T15:20:58Z,2025-04-01T16:20:19Z,73,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.9299999999999997,21,mph,ENE
hourly,2025-04-01T15:20:58Z,2025-04-01T16:20:19Z,73,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.759999999999998,10,mph,WNW
hourly,2025-04-01T15:20:58Z,2025-04-01T16:20:19Z,73,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.159999999999997,14,mph,NNW
hourly,2025-04-01T15:20:58Z,2025-04-01T16:20:19Z,73,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.770000000000003,21,mph,NW
hourly,2025-04-01T15:20:58Z,2025-04-01T16:20:19Z,73,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.34,20,mph,NNW
hourly,2025-04-01T15:21:01Z,2025-04-01T16:20:54Z,188,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.0799999999999983,23,mph,NNW
hourly,2025-04-01T15:21:01Z,2025-04-01T16:20:54Z,188,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,1.9799999999999969,7,mph,W
hourly,2025-04-01T15:21:01Z,2025-04-01T16:20:54Z,188,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.200000000000003,12,mph,NNW
hourly,2025-04-01T15:21:01Z,2025-04-01T16:20:54Z,188,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.3699999999999974,20,mph,WNW
hourly,2025-04-01T15:21:01Z,2025-04-01T16:20:54Z,188,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.140000000000001,20,mph,NNW
hourly,2025-04-01T15:21:02Z,2025-04-01T16:20:31Z,40,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.8200000000000003,18,mph,N
hourly,2025-04-01T15:21:02Z,2025-04-01T16:20:31Z,40,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.840000000000003,8,mph,N
hourly,2025-04-01T15:21:02Z,2025-04-01T16:20:31Z,40,2025-04-04,2025-04-04T20:00:00Z,2025-04-04T21:00:00Z,4.579999999999998,15,mph,N
hourly,2025-04-01T15:21:02Z,2025-04-01T16:20:31Z,40,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.659999999999997,16,mph,NW
hourly,2025-04-01T15:21:02Z,2025-04-01T16:20:31Z,40,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.57,12,mph,N
hourly,2025-04-01T15:21:03Z,2025-04-01T16:21:03Z,41,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.6000000000000014,17,mph,N
hourly,2025-04-01T15:21:03Z,2025-04-01T16:21:03Z,41,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,6.3699999999999974,8,mph,N
hourly,2025-04-01T15:21:03Z,2025-04-01T16:21:03Z,41,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.050000000000001,15,mph,NW
hourly,2025-04-01T15:21:03Z,2025-04-01T16:21:03Z,41,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.18,15,mph,NW
hourly,2025-04-01T15:21:03Z,2025-04-01T16:21:03Z,41,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.280000000000001,12,mph,N
hourly,2025-04-01T15:21:04Z,2025-04-01T16:20:14Z,54,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.5700000000000003,21,mph,E
hourly,2025-04-01T15:21:04Z,2025-04-01T16:20:14Z,54,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.020000000000003,8,mph,W
hourly,2025-04-01T15:21:04Z,2025-04-01T16:20:14Z,54,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,2.8900000000000006,12,mph,NNW
hourly,2025-04-01T15:21:04Z,2025-04-01T16:20:14Z,54,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.490000000000002,20,mph,WNW
hourly,2025-04-01T15:21:04Z,2025-04-01T16:20:14Z,54,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6,21,mph,NNW
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,228,2025-04-02,2025-04-02T12:00:00Z,2025-04-02T13:00:00Z,0.41000000000000014,20,mph,E
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,228,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,1.509999999999998,5,mph,WNW
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,228,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.109999999999999,5,mph,N
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,228,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.780000000000001,15,mph,NW
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,228,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.140000000000001,20,mph,NNW
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,69,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,3.299999999999997,18,mph,N
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,69,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.979999999999997,9,mph,SE
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,69,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.27,16,mph,N
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,69,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,8.969999999999999,15,mph,NW
hourly,2025-04-01T15:21:06Z,2025-04-01T16:21:06Z,69,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.130000000000003,13,mph,N
hourly,2025-04-01T15:21:16Z,2025-04-01T16:20:36Z,194,2025-04-02,2025-04-02T23:00:00Z,2025-04-03T00:00:00Z,3.9299999999999997,17,mph,N
hourly,2025-04-01T15:21:16Z,2025-04-01T16:20:36Z,194,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.159999999999997,10,mph,SE
hourly,2025-04-01T15:21:16Z,2025-04-01T16:20:36Z,194,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.829999999999998,16,mph,N
hourly,2025-04-01T15:21:16Z,2025-04-01T16:20:36Z,194,2025-04-05,2025-04-05T20:00:00Z,2025-04-05T21:00:00Z,9.490000000000002,15,mph,NW
hourly,2025-04-01T15:21:16Z,2025-04-01T16:20:36Z,194,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.939999999999998,12,mph,N
hourly,2025-04-01T15:21:17Z,2025-04-01T16:21:17Z,145,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,3.3200000000000003,16,mph,N
hourly,2025-04-01T15:21:17Z,2025-04-01T16:21:17Z,145,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,7.159999999999997,8,mph,SE
hourly,2025-04-01T15:21:17Z,2025-04-01T16:21:17Z,145,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.420000000000002,15,mph,N
hourly,2025-04-01T15:21:17Z,2025-04-01T16:21:17Z,145,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,8.630000000000003,14,mph,NW
hourly,2025-04-01T15:21:17Z,2025-04-01T16:21:17Z,145,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.21,12,mph,N
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:09Z,214,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,2,18,mph,N
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:09Z,214,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.479999999999997,7,mph,SE
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:09Z,214,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.6199999999999974,14,mph,N
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:09Z,214,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,7.82,14,mph,NW
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:09Z,214,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.369999999999997,12,mph,N
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:48Z,113,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.41,23,mph,N
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:48Z,113,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,5.969999999999999,12,mph,WNW
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:48Z,113,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.299999999999997,16,mph,NNW
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:48Z,113,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.6199999999999974,21,mph,WNW
hourly,2025-04-01T15:21:48Z,2025-04-01T16:21:48Z,113,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.34,17,mph,NNW
hourly,2025-04-01T15:21:53Z,2025-04-01T16:21:03Z,128,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.219999999999999,17,mph,N
hourly,2025-04-01T15:21:53Z,2025-04-01T16:21:03Z,128,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.629999999999999,9,mph,N
hourly,2025-04-01T15:21:53Z,2025-04-01T16:21:03Z,128,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.09,16,mph,NW
hourly,2025-04-01T15:21:53Z,2025-04-01T16:21:03Z,128,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,6.57,15,mph,NW
hourly,2025-04-01T15:21:53Z,2025-04-01T16:21:03Z,128,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.670000000000002,12,mph,NW
hourly,2025-04-01T15:21:55Z,2025-04-01T16:21:55Z,43,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.6700000000000017,22,mph,N
hourly,2025-04-01T15:21:55Z,2025-04-01T16:21:55Z,43,2025-04-03,2025-04-03T20:00:00Z,2025-04-03T21:00:00Z,2.5900000000000034,6,mph,W
hourly,2025-04-01T15:21:55Z,2025-04-01T16:21:55Z,43,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,3.469999999999999,12,mph,N
hourly,2025-04-01T15:21:55Z,2025-04-01T16:21:55Z,43,2025-04-05,2025-04-05T20:00:00Z,2025-04-05T21:00:00Z,5.530000000000001,16,mph,NW
hourly,2025-04-01T15:21:55Z,2025-04-01T16:21:55Z,43,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.43,16,mph,N
hourly,2025-04-01T15:21:57Z,2025-04-01T16:21:25Z,103,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,1.9600000000000009,14,mph,N
hourly,2025-04-01T15:21:57Z,2025-04-01T16:21:25Z,103,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.710000000000001,8,mph,WNW
hourly,2025-04-01T15:21:57Z,2025-04-01T16:21:25Z,103,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.6799999999999997,7,mph,NW
hourly,2025-04-01T15:21:57Z,2025-04-01T16:21:25Z,103,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.82,15,mph,WNW
hourly,2025-04-01T15:21:57Z,2025-04-01T16:21:25Z,103,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,5.5,17,mph,NNW
hourly,2025-04-01T15:21:59Z,2025-04-01T16:21:42Z,171,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.4499999999999993,16,mph,N
hourly,2025-04-01T15:21:59Z,2025-04-01T16:21:42Z,171,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,5.260000000000002,7,mph,N
hourly,2025-04-01T15:21:59Z,2025-04-01T16:21:42Z,171,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,3.6400000000000006,15,mph,N
hourly,2025-04-01T15:21:59Z,2025-04-01T16:21:42Z,171,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.420000000000002,15,mph,NW
hourly,2025-04-01T15:21:59Z,2025-04-01T16:21:42Z,171,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,6.52,9,mph,N
hourly,2025-04-01T15:22:05Z,2025-04-01T16:22:01Z,116,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.0700000000000003,14,mph,NNE
hourly,2025-04-01T15:22:05Z,2025-04-01T16:22:01Z,116,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.710000000000001,8,mph,WNW
hourly,2025-04-01T15:22:05Z,2025-04-01T16:22:01Z,116,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.700000000000003,7,mph,NW
hourly,2025-04-01T15:22:05Z,2025-04-01T16:22:01Z,116,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.289999999999999,15,mph,NW
hourly,2025-04-01T15:22:05Z,2025-04-01T16:22:01Z,116,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.02,16,mph,NNW
hourly,2025-04-01T15:22:14Z,2025-04-01T16:21:50Z,196,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.0500000000000007,17,mph,N
hourly,2025-04-01T15:22:14Z,2025-04-01T16:21:50Z,196,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,5.510000000000002,10,mph,NW
hourly,2025-04-01T15:22:14Z,2025-04-01T16:21:50Z,196,2025-04-04,2025-04-04T20:00:00Z,2025-04-04T21:00:00Z,4.190000000000001,14,mph,NW
hourly,2025-04-01T15:22:14Z,2025-04-01T16:21:50Z,196,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.469999999999999,15,mph,NW
hourly,2025-04-01T15:22:14Z,2025-04-01T16:21:50Z,196,2025-04-06,2025-04-06T20:00:00Z,2025-04-06T21:00:00Z,5.710000000000001,13,mph,N
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:19Z,88,2025-04-02,2025-04-02T18:00:00Z,2025-04-02T19:00:00Z,1.129999999999999,23,mph,NNE
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:19Z,88,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.490000000000002,9,mph,WNW
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:19Z,88,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.770000000000003,14,mph,NNW
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:19Z,88,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.060000000000002,21,mph,NW
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:19Z,88,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.07,20,mph,NNW
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:20Z,114,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.8400000000000034,14,mph,NNE
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:20Z,114,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.1400000000000006,8,mph,W
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:20Z,114,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.6799999999999997,7,mph,WNW
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:20Z,114,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.090000000000003,15,mph,WNW
hourly,2025-04-01T15:22:20Z,2025-04-01T16:22:20Z,114,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.120000000000001,16,mph,NNW
hourly,2025-04-01T15:22:22Z,2025-04-01T16:21:58Z,3,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.3900000000000006,23,mph,ENE
hourly,2025-04-01T15:22:22Z,2025-04-01T16:21:58Z,3,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.6799999999999997,9,mph,W
hourly,2025-04-01T15:22:22Z,2025-04-01T16:21:58Z,3,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.780000000000001,13,mph,WNW
hourly,2025-04-01T15:22:22Z,2025-04-01T16:21:58Z,3,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.350000000000001,22,mph,WNW
hourly,2025-04-01T15:22:22Z,2025-04-01T16:21:58Z,3,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.149999999999999,24,mph,NNW
hourly,2025-04-01T15:22:30Z,2025-04-01T16:22:30Z,163,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.189999999999998,20,mph,N
hourly,2025-04-01T15:22:30Z,2025-04-01T16:22:30Z,163,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,5.700000000000003,10,mph,NW
hourly,2025-04-01T15:22:30Z,2025-04-01T16:22:30Z,163,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.18,15,mph,NNW
hourly,2025-04-01T15:22:30Z,2025-04-01T16:22:30Z,163,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.18,17,mph,NW
hourly,2025-04-01T15:22:30Z,2025-04-01T16:22:30Z,163,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.850000000000001,15,mph,NNW
hourly,2025-04-01T15:22:48Z,2025-04-01T16:22:25Z,200,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.1999999999999993,18,mph,N
hourly,2025-04-01T15:22:48Z,2025-04-01T16:22:25Z,200,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.049999999999997,7,mph,SW
hourly,2025-04-01T15:22:48Z,2025-04-01T16:22:25Z,200,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.359999999999999,15,mph,N
hourly,2025-04-01T15:22:48Z,2025-04-01T16:22:25Z,200,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.189999999999998,15,mph,NW
hourly,2025-04-01T15:22:48Z,2025-04-01T16:22:25Z,200,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.27,12,mph,N
hourly,2025-04-01T15:23:19Z,2025-04-01T16:23:19Z,216,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.1799999999999997,21,mph,N
hourly,2025-04-01T15:23:19Z,2025-04-01T16:23:19Z,216,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.439999999999998,7,mph,N
hourly,2025-04-01T15:23:19Z,2025-04-01T16:23:19Z,216,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.719999999999999,15,mph,N
hourly,2025-04-01T15:23:19Z,2025-04-01T16:23:19Z,216,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.689999999999998,16,mph,NW
hourly,2025-04-01T15:23:19Z,2025-04-01T16:23:19Z,216,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.850000000000001,14,mph,N
hourly,2025-04-01T15:23:27Z,2025-04-01T16:22:50Z,64,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,0.3200000000000003,26,mph,N
hourly,2025-04-01T15:23:27Z,2025-04-01T16:22:50Z,64,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.460000000000001,9,mph,W
hourly,2025-04-01T15:23:27Z,2025-04-01T16:22:50Z,64,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.6799999999999997,13,mph,WNW
hourly,2025-04-01T15:23:27Z,2025-04-01T16:22:50Z,64,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.07,22,mph,NW
hourly,2025-04-01T15:23:27Z,2025-04-01T16:22:50Z,64,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.530000000000001,21,mph,NNW
hourly,2025-04-01T15:23:30Z,2025-04-01T16:23:30Z,115,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.3099999999999987,14,mph,NNE
hourly,2025-04-01T15:23:30Z,2025-04-01T16:23:30Z,115,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.990000000000002,9,mph,WNW
hourly,2025-04-01T15:23:30Z,2025-04-01T16:23:30Z,115,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.149999999999999,8,mph,W
hourly,2025-04-01T15:23:30Z,2025-04-01T16:23:30Z,115,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.380000000000003,15,mph,WNW
hourly,2025-04-01T15:23:30Z,2025-04-01T16:23:30Z,115,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.91,16,mph,NNW
hourly,2025-04-01T15:23:31Z,2025-04-01T16:22:48Z,168,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,4.590000000000003,17,mph,N
hourly,2025-04-01T15:23:31Z,2025-04-01T16:22:48Z,168,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.050000000000001,12,mph,NE
hourly,2025-04-01T15:23:31Z,2025-04-01T16:22:48Z,168,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.48,16,mph,NW
hourly,2025-04-01T15:23:31Z,2025-04-01T16:22:48Z,168,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,7.649999999999999,16,mph,NW
hourly,2025-04-01T15:23:31Z,2025-04-01T16:22:48Z,168,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.159999999999997,12,mph,N
hourly,2025-04-01T15:23:36Z,2025-04-01T16:23:36Z,67,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.6400000000000006,18,mph,N
hourly,2025-04-01T15:23:36Z,2025-04-01T16:23:36Z,67,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,7.329999999999998,7,mph,NW
hourly,2025-04-01T15:23:36Z,2025-04-01T16:23:36Z,67,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.98,15,mph,N
hourly,2025-04-01T15:23:36Z,2025-04-01T16:23:36Z,67,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.02,15,mph,NW
hourly,2025-04-01T15:23:36Z,2025-04-01T16:23:36Z,67,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,8.43,12,mph,N
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,175,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.859999999999999,15,mph,N
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,175,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.57,9,mph,E
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,175,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,6.699999999999999,15,mph,N
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,175,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,10.009999999999998,14,mph,NW
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,175,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,10.479999999999997,9,mph,N
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,146,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.969999999999999,15,mph,N
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,146,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.239999999999998,9,mph,N
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,146,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.93,15,mph,NW
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,146,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.689999999999998,16,mph,NW
hourly,2025-04-01T15:23:37Z,2025-04-01T16:23:37Z,146,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.789999999999999,12,mph,NW
hourly,2025-04-01T15:23:45Z,2025-04-01T16:23:45Z,170,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.6599999999999966,16,mph,N
hourly,2025-04-01T15:23:45Z,2025-04-01T16:23:45Z,170,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.77,7,mph,N
hourly,2025-04-01T15:23:45Z,2025-04-01T16:23:45Z,170,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.640000000000001,15,mph,NW
hourly,2025-04-01T15:23:45Z,2025-04-01T16:23:45Z,170,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,6.719999999999999,15,mph,NW
hourly,2025-04-01T15:23:45Z,2025-04-01T16:23:45Z,170,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.850000000000001,10,mph,NW
hourly,2025-04-01T15:23:47Z,2025-04-01T16:23:07Z,197,2025-04-02,2025-04-02T23:00:00Z,2025-04-03T00:00:00Z,2.509999999999998,21,mph,N
hourly,2025-04-01T15:23:47Z,2025-04-01T16:23:07Z,197,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.82,9,mph,SE
hourly,2025-04-01T15:23:47Z,2025-04-01T16:23:07Z,197,2025-04-04,2025-04-04T23:00:00Z,2025-04-05T00:00:00Z,4.509999999999998,20,mph,N
hourly,2025-04-01T15:23:47Z,2025-04-01T16:23:07Z,197,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.469999999999999,17,mph,NW
hourly,2025-04-01T15:23:47Z,2025-04-01T16:23:07Z,197,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.979999999999997,15,mph,N
