station_id,station_name,latitude,longitude,elevation,date,delta_t,wind_speed,wind_gust,wind_speed_unit,wind_direction
224,Bantry,48.400554,-100.703611,1503,2025-05-08,27.1,17.233,29.326,mph,200.2
224,Bantry,48.400554,-100.703611,1503,2025-05-09,19.4,7.527,16.025,mph,6.429
224,Bantry,48.400554,-100.703611,1503,2025-05-10,26.7,14.457,28.454,mph,199.2
224,Bantry,48.400554,-100.703611,1503,2025-05-11,32,14.627,27.335,mph,191.5
224,Bantry,48.400554,-100.703611,1503,2025-05-12,29.3,6.454,12.795,mph,189.3
224,Bantry,48.400554,-100.703611,1503,2025-05-13,22.3,12.581,20.132,mph,0.563
224,Bantry,48.400554,-100.703611,1503,2025-05-14,7.6,8.963,18.007,mph,8.39
224,Bantry,48.400554,-100.703611,1503,2025-05-15,1.9,9.876,16.025,mph,16.3
224,Bantry,48.400554,-100.703611,1503,2025-05-16,1,23.13,35.165,mph,342.4
224,Bantry,48.400554,-100.703611,1503,2025-05-17,5.8,4.897,13.665,mph,13.96
224,Bantry,48.400554,-100.703611,1503,2025-05-18,4,14.965,24.472,mph,104.6
224,Bantry,48.400554,-100.703611,1503,2025-05-19,3.6,15.652,24.718,mph,72.6
224,Bantry,48.400554,-100.703611,1503,2025-05-20,1.3,7.275,13.417,mph,67.72
224,Bantry,48.400554,-100.703611,1503,2025-05-21,1.9,7.08,12.422,mph,63.05
224,Bantry,48.400554,-100.703611,1503,2025-05-22,14.9,4.071,13.169,mph,145.3
224,Bantry,48.400554,-100.703611,1503,2025-05-23,17.6,8.952,17.64,mph,103
224,Bantry,48.400554,-100.703611,1503,2025-05-24,17.9,4.539,14.533,mph,130.3
224,Bantry,48.400554,-100.703611,1503,2025-05-25,20.1,4.407,10.807,mph,210.2
224,Bantry,48.400554,-100.703611,1503,2025-05-26,18.9,6.896,12.918,mph,171.3
159,Battleview,48.67471,-102.69032,2454,2025-05-01,5.4,10.393,17.889,mph,329.6
159,Battleview,48.67471,-102.69032,2454,2025-05-02,15.5,9.364,18.388,mph,220.3
159,Battleview,48.67471,-102.69032,2454,2025-05-03,24.2,8.921,16.645,mph,138.3
159,Battleview,48.67471,-102.69032,2454,2025-05-04,27.9,11.764,21.117,mph,201.2
159,Battleview,48.67471,-102.69032,2454,2025-05-05,11.6,28.566,43.844,mph,5.616
159,Battleview,48.67471,-102.69032,2454,2025-05-06,15.4,9.617,17.392,mph,6.471
159,Battleview,48.67471,-102.69032,2454,2025-05-07,17.1,14.511,24.606,mph,154.1
159,Battleview,48.67471,-102.69032,2454,2025-05-08,24.1,17.292,31.295,mph,220.6
159,Battleview,48.67471,-102.69032,2454,2025-05-09,18.1,5.519,13.788,mph,85.1
159,Battleview,48.67471,-102.69032,2454,2025-05-10,27.6,15.775,27.693,mph,226.8
159,Battleview,48.67471,-102.69032,2454,2025-05-11,26.4,7.937,18.253,mph,51.37
159,Battleview,48.67471,-102.69032,2454,2025-05-12,28.5,9.972,18.253,mph,178.1
159,Battleview,48.67471,-102.69032,2454,2025-05-13,16.4,16.113,26.217,mph,332.9
159,Battleview,48.67471,-102.69032,2454,2025-05-14,1,10.413,17.267,mph,31.74
159,Battleview,48.67471,-102.69032,2454,2025-05-15,0.4,23.309,34.896,mph,341.4
159,Battleview,48.67471,-102.69032,2454,2025-05-16,3.4,13.623,21.855,mph,1.587
159,Battleview,48.67471,-102.69032,2454,2025-05-17,5.6,8.778,16.645,mph,48.2
159,Battleview,48.67471,-102.69032,2454,2025-05-18,4.3,18.924,29.438,mph,101.8
159,Battleview,48.67471,-102.69032,2454,2025-05-19,2.2,16.596,23.488,mph,59.84
159,Battleview,48.67471,-102.69032,2454,2025-05-20,0.9,10.684,17.019,mph,53.26
159,Battleview,48.67471,-102.69032,2454,2025-05-21,1.9,5.693,13.788,mph,35.16
159,Battleview,48.67471,-102.69032,2454,2025-05-22,9.7,10.238,17.392,mph,142.1
159,Battleview,48.67471,-102.69032,2454,2025-05-23,14,11.147,19.506,mph,116.3
159,Battleview,48.67471,-102.69032,2454,2025-05-24,16.4,7.064,16.77,mph,97.4
159,Battleview,48.67471,-102.69032,2454,2025-05-25,16.8,8.612,17.764,mph,149.2
159,Battleview,48.67471,-102.69032,2454,2025-05-26,17.2,10.498,19.618,mph,151.1
10,Beach,46.78941,-103.96629,2901,2025-05-01,9.7,19.461,28.454,mph,354.8
10,Beach,46.78941,-103.96629,2901,2025-05-02,18,6.181,14.41,mph,215.6
10,Beach,46.78941,-103.96629,2901,2025-05-03,23.6,10.102,19.26,mph,169
10,Beach,46.78941,-103.96629,2901,2025-05-04,26.7,18.924,31.921,mph,180.3
10,Beach,46.78941,-103.96629,2901,2025-05-05,12.9,22.929,36.283,mph,12.56
10,Beach,46.78941,-103.96629,2901,2025-05-06,14.2,8.661,16.025,mph,71.16
10,Beach,46.78941,-103.96629,2901,2025-05-07,17.3,18.857,31.183,mph,174.6
10,Beach,46.78941,-103.96629,2901,2025-05-08,25.7,9.827,18.88,mph,258.2
10,Beach,46.78941,-103.96629,2901,2025-05-09,23.9,7.259,14.533,mph,125.5
10,Beach,46.78941,-103.96629,2901,2025-05-10,31,14.703,24.226,mph,237
10,Beach,46.78941,-103.96629,2901,2025-05-11,31.9,10.415,22.727,mph,241.3
10,Beach,46.78941,-103.96629,2901,2025-05-12,33.1,14.817,25.21,mph,199.7
10,Beach,46.78941,-103.96629,2901,2025-05-13,19.6,14.862,24.852,mph,4.144
10,Beach,46.78941,-103.96629,2901,2025-05-14,6.1,7.764,15.281,mph,329.5
10,Beach,46.78941,-103.96629,2901,2025-05-15,1.9,14.515,27.201,mph,310.7
10,Beach,46.78941,-103.96629,2901,2025-05-16,9.3,19.953,33.174,mph,335.8
10,Beach,46.78941,-103.96629,2901,2025-05-17,10.3,11.12,21.005,mph,127.7
10,Beach,46.78941,-103.96629,2901,2025-05-18,1.2,20.065,30.31,mph,118.8
10,Beach,46.78941,-103.96629,2901,2025-05-19,0.9,16.737,23.734,mph,55.64
10,Beach,46.78941,-103.96629,2901,2025-05-20,3.3,10.507,16.274,mph,334.6
10,Beach,46.78941,-103.96629,2901,2025-05-21,6.3,9.328,16.896,mph,11.23
10,Beach,46.78941,-103.96629,2901,2025-05-22,13.4,6.691,17.64,mph,115.7
10,Beach,46.78941,-103.96629,2901,2025-05-23,6,15.269,24.852,mph,130.5
10,Beach,46.78941,-103.96629,2901,2025-05-24,3.9,12.062,19.752,mph,147
10,Beach,46.78941,-103.96629,2901,2025-05-25,10.5,12.082,20.49,mph,164
10,Beach,46.78941,-103.96629,2901,2025-05-26,11.6,19.103,31.049,mph,152.4
229,Beardsley,45.6047,-96.6363,1136,2025-05-01,5.6,9.214,15.652,mph,4.919
229,Beardsley,45.6047,-96.6363,1136,2025-05-02,8.7,10.686,18.499,mph,348.8
229,Beardsley,45.6047,-96.6363,1136,2025-05-03,19,4.42,13.54,mph,225.8
229,Beardsley,45.6047,-96.6363,1136,2025-05-04,23.9,9.579,18.768,mph,153.6
229,Beardsley,45.6047,-96.6363,1136,2025-05-05,23.9,11.442,19.752,mph,158.8
229,Beardsley,45.6047,-96.6363,1136,2025-05-06,19.5,13.064,22.235,mph,341.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-07,20.2,7.588,16.397,mph,53.93
229,Beardsley,45.6047,-96.6363,1136,2025-05-08,20.5,6.422,12.422,mph,155.8
229,Beardsley,45.6047,-96.6363,1136,2025-05-09,24.8,17.28,25.725,mph,0.861
229,Beardsley,45.6047,-96.6363,1136,2025-05-10,25.9,16.567,26.575,mph,158.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-11,31.7,24.539,35.523,mph,195.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-12,30.2,24.137,36.775,mph,172.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-13,28.9,18.41,29.058,mph,158.4
229,Beardsley,45.6047,-96.6363,1136,2025-05-14,23.8,12.968,21.855,mph,128.4
229,Beardsley,45.6047,-96.6363,1136,2025-05-15,5.1,25.993,39.996,mph,221.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-16,1.6,19.081,28.946,mph,236.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-17,3.5,10.23,22.101,mph,323.8
229,Beardsley,45.6047,-96.6363,1136,2025-05-18,9.6,11.475,18.142,mph,64.26
229,Beardsley,45.6047,-96.6363,1136,2025-05-19,3.8,18.432,28.074,mph,82
229,Beardsley,45.6047,-96.6363,1136,2025-05-20,1.4,16.587,27.962,mph,72.19
229,Beardsley,45.6047,-96.6363,1136,2025-05-21,1.8,6.082,11.802,mph,315.1
229,Beardsley,45.6047,-96.6363,1136,2025-05-22,12.6,8.306,17.515,mph,338.9
229,Beardsley,45.6047,-96.6363,1136,2025-05-23,15.5,4.729,11.305,mph,73.23
229,Beardsley,45.6047,-96.6363,1136,2025-05-24,14,2.866,7.328,mph,42.55
229,Beardsley,45.6047,-96.6363,1136,2025-05-25,18.6,4.416,10.435,mph,36.84
229,Beardsley,45.6047,-96.6363,1136,2025-05-26,19.9,9.306,17.889,mph,131.3
118,Becker,45.34399,-93.85014,942,2025-05-01,10.5,4.179,12.001,mph,179.5
118,Becker,45.34399,-93.85014,942,2025-05-02,5.2,8.894,13.641,mph,353.2
118,Becker,45.34399,-93.85014,942,2025-05-03,14.8,4.521,11.106,mph,263.7
118,Becker,45.34399,-93.85014,942,2025-05-04,22.2,3.062,11.106,mph,67.84
118,Becker,45.34399,-93.85014,942,2025-05-05,20.8,6.36,12.149,mph,131.6
118,Becker,45.34399,-93.85014,942,2025-05-06,24.1,5.14,14.46,mph,354.7
118,Becker,45.34399,-93.85014,942,2025-05-07,18.2,14.408,22.727,mph,51.29
118,Becker,45.34399,-93.85014,942,2025-05-08,19.9,4.758,10.583,mph,123.4
118,Becker,45.34399,-93.85014,942,2025-05-09,22.9,6.612,15.728,mph,257.4
118,Becker,45.34399,-93.85014,942,2025-05-10,19.4,6.53,11.701,mph,118.8
118,Becker,45.34399,-93.85014,942,2025-05-11,28.6,12.256,23.846,mph,188.2
118,Becker,45.34399,-93.85014,942,2025-05-12,28.7,10.379,20.804,mph,171.7
118,Becker,45.34399,-93.85014,942,2025-05-13,22.1,8.778,18.477,mph,171.6
118,Becker,45.34399,-93.85014,942,2025-05-14,19.5,6.165,12.299,mph,148.2
118,Becker,45.34399,-93.85014,942,2025-05-15,10.9,15.621,30.042,mph,220.8
118,Becker,45.34399,-93.85014,942,2025-05-16,4.2,15.439,39.504,mph,218.4
118,Becker,45.34399,-93.85014,942,2025-05-17,4.3,11.046,19.081,mph,317.6
118,Becker,45.34399,-93.85014,942,2025-05-18,8.3,7.679,15.652,mph,47.92
118,Becker,45.34399,-93.85014,942,2025-05-19,8.7,20.267,32.95,mph,83.7
118,Becker,45.34399,-93.85014,942,2025-05-20,1.2,12.918,23.779,mph,79.37
118,Becker,45.34399,-93.85014,942,2025-05-21,1.3,5.964,10.807,mph,69.88
118,Becker,45.34399,-93.85014,942,2025-05-22,13.8,7.245,14.683,mph,295.8
118,Becker,45.34399,-93.85014,942,2025-05-23,13.6,6.346,11.478,mph,62.94
118,Becker,45.34399,-93.85014,942,2025-05-24,16.9,6.333,13.117,mph,7.295
118,Becker,45.34399,-93.85014,942,2025-05-25,18.7,3.127,9.093,mph,125.5
118,Becker,45.34399,-93.85014,942,2025-05-26,18.9,5.089,16.77,mph,63.08
56,Berthold,48.37954,-101.82199,2132,2025-05-01,10.2,11.006,19.886,mph,288.1
56,Berthold,48.37954,-101.82199,2132,2025-05-02,16.8,5.201,12.918,mph,251.7
56,Berthold,48.37954,-101.82199,2132,2025-05-03,25.4,9.711,17.392,mph,174.9
56,Berthold,48.37954,-101.82199,2132,2025-05-04,27.2,21.206,33.666,mph,189.9
56,Berthold,48.37954,-101.82199,2132,2025-05-05,14.6,23.533,38.386,mph,8.3
56,Berthold,48.37954,-101.82199,2132,2025-05-06,14.9,7.138,17.019,mph,24.51
56,Berthold,48.37954,-101.82199,2132,2025-05-07,18.7,12.708,21.855,mph,170.8
56,Berthold,48.37954,-101.82199,2132,2025-05-08,27,15.281,24.964,mph,244.8
56,Berthold,48.37954,-101.82199,2132,2025-05-09,19.2,8.899,16.025,mph,59.04
56,Berthold,48.37954,-101.82199,2132,2025-05-10,32.2,16.603,26.217,mph,249.3
56,Berthold,48.37954,-101.82199,2132,2025-05-11,31.4,10.988,19.886,mph,267.4
56,Berthold,48.37954,-101.82199,2132,2025-05-12,31.4,9.898,19.886,mph,199.5
56,Berthold,48.37954,-101.82199,2132,2025-05-13,23,17.432,29.93,mph,346.4
56,Berthold,48.37954,-101.82199,2132,2025-05-14,0.8,12.529,17.889,mph,15.58
56,Berthold,48.37954,-101.82199,2132,2025-05-15,0.2,25.814,37.513,mph,356.8
56,Berthold,48.37954,-101.82199,2132,2025-05-16,1.3,17.647,27.827,mph,8.97
56,Berthold,48.37954,-101.82199,2132,2025-05-17,3.4,6.503,12.173,mph,70.59
56,Berthold,48.37954,-101.82199,2132,2025-05-18,4.1,18.969,29.572,mph,110.9
56,Berthold,48.37954,-101.82199,2132,2025-05-19,1.7,17.743,25.21,mph,73.39
56,Berthold,48.37954,-101.82199,2132,2025-05-20,0.9,10.907,16.148,mph,62.29
56,Berthold,48.37954,-101.82199,2132,2025-05-21,1.6,9.749,15.529,mph,44.84
56,Berthold,48.37954,-101.82199,2132,2025-05-22,11.1,8.65,18.499,mph,158.1
56,Berthold,48.37954,-101.82199,2132,2025-05-23,15.5,11.724,20.49,mph,127.9
56,Berthold,48.37954,-101.82199,2132,2025-05-24,17.1,7.288,14.285,mph,129
56,Berthold,48.37954,-101.82199,2132,2025-05-25,18.4,7.266,13.788,mph,162.2
56,Berthold,48.37954,-101.82199,2132,2025-05-26,19,10.57,20.244,mph,165.9
165,Big Bend,47.93424,-102.50799,1961,2025-05-01,8.4,14.263,24.606,mph,313.3
165,Big Bend,47.93424,-102.50799,1961,2025-05-02,14.8,4.874,17.144,mph,199.5
165,Big Bend,47.93424,-102.50799,1961,2025-05-03,26.4,14.636,20.871,mph,120.3
165,Big Bend,47.93424,-102.50799,1961,2025-05-04,27.6,16.849,30.31,mph,178.1
165,Big Bend,47.93424,-102.50799,1961,2025-05-05,15.6,20.982,30.557,mph,10.71
165,Big Bend,47.93424,-102.50799,1961,2025-05-06,16.8,11.088,21.989,mph,6.397
165,Big Bend,47.93424,-102.50799,1961,2025-05-07,18.9,17.569,25.098,mph,132
165,Big Bend,47.93424,-102.50799,1961,2025-05-08,27.7,10.241,20.625,mph,234.4
165,Big Bend,47.93424,-102.50799,1961,2025-05-09,21.6,6.494,15.155,mph,92.1
165,Big Bend,47.93424,-102.50799,1961,2025-05-10,32.9,13.549,24.852,mph,244.5
165,Big Bend,47.93424,-102.50799,1961,2025-05-11,30.5,9.339,18.007,mph,287.7
165,Big Bend,47.93424,-102.50799,1961,2025-05-12,31.2,6.518,17.64,mph,190.4
165,Big Bend,47.93424,-102.50799,1961,2025-05-13,21.6,13.196,23.354,mph,349.5
165,Big Bend,47.93424,-102.50799,1961,2025-05-14,2.6,6.465,13.788,mph,49.7
165,Big Bend,47.93424,-102.50799,1961,2025-05-15,1.3,22.414,34.158,mph,321.7
165,Big Bend,47.93424,-102.50799,1961,2025-05-16,3.1,12.229,21.363,mph,351.6
165,Big Bend,47.93424,-102.50799,1961,2025-05-17,6.8,8.984,15.032,mph,93.2
165,Big Bend,47.93424,-102.50799,1961,2025-05-18,4.5,20.714,30.445,mph,115.3
165,Big Bend,47.93424,-102.50799,1961,2025-05-19,1.8,18.097,26.463,mph,74.93
165,Big Bend,47.93424,-102.50799,1961,2025-05-20,2.4,9.227,15.9,mph,51.52
165,Big Bend,47.93424,-102.50799,1961,2025-05-21,2.8,8.346,13.54,mph,314.5
165,Big Bend,47.93424,-102.50799,1961,2025-05-22,9,10.319,16.77,mph,147.5
165,Big Bend,47.93424,-102.50799,1961,2025-05-23,14.6,12.907,19.618,mph,124.8
165,Big Bend,47.93424,-102.50799,1961,2025-05-24,15.6,10.254,17.64,mph,154.9
165,Big Bend,47.93424,-102.50799,1961,2025-05-25,16.6,12.319,20.378,mph,110.9
165,Big Bend,47.93424,-102.50799,1961,2025-05-26,17.7,13.82,22.973,mph,141.5
12,Bottineau,48.82076,-100.75944,1479,2025-05-01,15.6,5.035,13.169,mph,329.3
12,Bottineau,48.82076,-100.75944,1479,2025-05-02,16,3.798,11.055,mph,232.3
12,Bottineau,48.82076,-100.75944,1479,2025-05-03,26.9,7.514,18.253,mph,204
12,Bottineau,48.82076,-100.75944,1479,2025-05-04,28.5,20.468,31.563,mph,181.1
12,Bottineau,48.82076,-100.75944,1479,2025-05-05,20,5.46,13.417,mph,320.4
12,Bottineau,48.82076,-100.75944,1479,2025-05-06,16.2,9.628,17.764,mph,6.454
12,Bottineau,48.82076,-100.75944,1479,2025-05-07,20.9,9.612,16.397,mph,167.7
12,Bottineau,48.82076,-100.75944,1479,2025-05-08,29.5,20.647,35.411,mph,207.6
12,Bottineau,48.82076,-100.75944,1479,2025-05-09,19.9,8.435,17.64,mph,36.25
12,Bottineau,48.82076,-100.75944,1479,2025-05-10,31.2,14.558,23.98,mph,248.5
12,Bottineau,48.82076,-100.75944,1479,2025-05-11,32.6,12.838,30.31,mph,183.6
12,Bottineau,48.82076,-100.75944,1479,2025-05-12,30.1,7.664,17.889,mph,205.6
12,Bottineau,48.82076,-100.75944,1479,2025-05-13,23.9,16.028,27.827,mph,353.1
12,Bottineau,48.82076,-100.75944,1479,2025-05-14,5.1,12.883,19.752,mph,8.99
12,Bottineau,48.82076,-100.75944,1479,2025-05-15,1.2,17.446,23.6,mph,17.9
12,Bottineau,48.82076,-100.75944,1479,2025-05-16,1.2,25.233,37.402,mph,354.7
12,Bottineau,48.82076,-100.75944,1479,2025-05-17,4.7,10.554,17.144,mph,23.25
12,Bottineau,48.82076,-100.75944,1479,2025-05-18,4.5,18.186,24.718,mph,121.2
12,Bottineau,48.82076,-100.75944,1479,2025-05-19,5.5,11.771,18.499,mph,100.4
12,Bottineau,48.82076,-100.75944,1479,2025-05-20,1.6,7.563,12.173,mph,91.8
12,Bottineau,48.82076,-100.75944,1479,2025-05-21,4.3,8.055,18.499,mph,86.4
12,Bottineau,48.82076,-100.75944,1479,2025-05-22,14.5,3.277,8.324,mph,213.6
12,Bottineau,48.82076,-100.75944,1479,2025-05-23,18.8,12.068,22.369,mph,129
12,Bottineau,48.82076,-100.75944,1479,2025-05-24,19.8,4.633,11.802,mph,174
12,Bottineau,48.82076,-100.75944,1479,2025-05-25,21.8,6.458,13.665,mph,217.8
12,Bottineau,48.82076,-100.75944,1479,2025-05-26,21.5,7.105,17.889,mph,170
58,Bowbells,48.81662,-102.23937,1959,2025-05-01,7.1,13.355,21.363,mph,302.8
58,Bowbells,48.81662,-102.23937,1959,2025-05-02,15.5,8.395,16.148,mph,225.8
58,Bowbells,48.81662,-102.23937,1959,2025-05-03,26.1,10.547,18.388,mph,172.4
58,Bowbells,48.81662,-102.23937,1959,2025-05-04,27,19.103,30.064,mph,182.6
58,Bowbells,48.81662,-102.23937,1959,2025-05-05,11.4,22.571,38.006,mph,14.12
58,Bowbells,48.81662,-102.23937,1959,2025-05-06,16,7.093,17.64,mph,346
58,Bowbells,48.81662,-102.23937,1959,2025-05-07,19,15.605,24.338,mph,172.3
58,Bowbells,48.81662,-102.23937,1959,2025-05-08,26.9,16.623,29.326,mph,258.7
58,Bowbells,48.81662,-102.23937,1959,2025-05-09,19.7,6.959,15.777,mph,91.2
58,Bowbells,48.81662,-102.23937,1959,2025-05-10,29.6,16.84,27.962,mph,247.7
58,Bowbells,48.81662,-102.23937,1959,2025-05-11,28.3,11.415,20.132,mph,62.54
58,Bowbells,48.81662,-102.23937,1959,2025-05-12,29.6,10.189,16.896,mph,169.7
58,Bowbells,48.81662,-102.23937,1959,2025-05-13,20.2,18.253,31.563,mph,335.1
58,Bowbells,48.81662,-102.23937,1959,2025-05-14,1.4,7.968,13.914,mph,60.41
58,Bowbells,48.81662,-102.23937,1959,2025-05-15,0.9,18.119,27.827,mph,347.4
58,Bowbells,48.81662,-102.23937,1959,2025-05-16,2.8,13.912,23.108,mph,359.2
58,Bowbells,48.81662,-102.23937,1959,2025-05-17,3.5,7.315,13.044,mph,81.4
58,Bowbells,48.81662,-102.23937,1959,2025-05-18,3.5,22.638,33.286,mph,112.6
58,Bowbells,48.81662,-102.23937,1959,2025-05-19,2.2,13.296,21.743,mph,74.56
58,Bowbells,48.81662,-102.23937,1959,2025-05-20,1,10.323,16.896,mph,62.73
58,Bowbells,48.81662,-102.23937,1959,2025-05-21,2.1,5.955,11.554,mph,87.9
58,Bowbells,48.81662,-102.23937,1959,2025-05-22,10.3,10.438,15.9,mph,143.6
58,Bowbells,48.81662,-102.23937,1959,2025-05-23,16.6,12.829,21.743,mph,133.4
58,Bowbells,48.81662,-102.23937,1959,2025-05-24,18.1,9.433,19.886,mph,123.1
58,Bowbells,48.81662,-102.23937,1959,2025-05-25,19.7,9.898,20.625,mph,150.1
58,Bowbells,48.81662,-102.23937,1959,2025-05-26,19.5,12.67,21.989,mph,146.2
13,Bowman,46.19958,-103.47303,3004,2025-05-01,8.4,13.744,22.369,mph,330.9
13,Bowman,46.19958,-103.47303,3004,2025-05-02,15.5,4.098,11.554,mph,221.6
13,Bowman,46.19958,-103.47303,3004,2025-05-03,21.6,8.57,17.019,mph,149.6
13,Bowman,46.19958,-103.47303,3004,2025-05-04,22.2,17.831,32.793,mph,148.3
13,Bowman,46.19958,-103.47303,3004,2025-05-05,14.3,13.48,22.235,mph,355.3
13,Bowman,46.19958,-103.47303,3004,2025-05-06,11,12.547,19.618,mph,20.26
13,Bowman,46.19958,-103.47303,3004,2025-05-07,15.2,13.236,24.606,mph,146.4
13,Bowman,46.19958,-103.47303,3004,2025-05-08,23.1,7.977,18.88,mph,220.5
13,Bowman,46.19958,-103.47303,3004,2025-05-09,22.5,8.966,18.88,mph,127.3
13,Bowman,46.19958,-103.47303,3004,2025-05-10,29.4,18.119,33.286,mph,196.1
13,Bowman,46.19958,-103.47303,3004,2025-05-11,30.8,9.82,19.372,mph,212.4
13,Bowman,46.19958,-103.47303,3004,2025-05-12,32.2,13.384,23.488,mph,190.3
13,Bowman,46.19958,-103.47303,3004,2025-05-13,19,10.536,18.634,mph,358.5
13,Bowman,46.19958,-103.47303,3004,2025-05-14,3.8,9.872,16.397,mph,319.3
13,Bowman,46.19958,-103.47303,3004,2025-05-15,2.1,26.798,39.012,mph,290
13,Bowman,46.19958,-103.47303,3004,2025-05-16,6.4,21.43,31.295,mph,314.8
13,Bowman,46.19958,-103.47303,3004,2025-05-17,8.9,11.93,19.26,mph,90.3
13,Bowman,46.19958,-103.47303,3004,2025-05-18,1.2,22.213,31.675,mph,103.6
13,Bowman,46.19958,-103.47303,3004,2025-05-19,0.8,17.191,28.812,mph,42.06
13,Bowman,46.19958,-103.47303,3004,2025-05-20,3,13.634,19.372,mph,309.2
13,Bowman,46.19958,-103.47303,3004,2025-05-21,5.7,9.122,15.9,mph,351.2
13,Bowman,46.19958,-103.47303,3004,2025-05-22,13,7.19,16.148,mph,124.9
13,Bowman,46.19958,-103.47303,3004,2025-05-23,3.6,15.213,24.338,mph,108.6
13,Bowman,46.19958,-103.47303,3004,2025-05-24,1.4,11.077,16.645,mph,109.7
13,Bowman,46.19958,-103.47303,3004,2025-05-25,7.6,11.091,18.388,mph,130.2
13,Bowman,46.19958,-103.47303,3004,2025-05-26,9.2,18.142,29.572,mph,133
84,Brampton,45.98412,-97.82077,1319,2025-05-01,9.3,12.117,20.871,mph,11.19
84,Brampton,45.98412,-97.82077,1319,2025-05-02,11.2,7.42,13.914,mph,309
84,Brampton,45.98412,-97.82077,1319,2025-05-03,19.3,5.255,10.062,mph,200.6
84,Brampton,45.98412,-97.82077,1319,2025-05-04,24.5,13.979,24.718,mph,166.7
84,Brampton,45.98412,-97.82077,1319,2025-05-05,24.9,14.466,24.964,mph,172.2
84,Brampton,45.98412,-97.82077,1319,2025-05-06,16.1,16.929,27.827,mph,10.39
84,Brampton,45.98412,-97.82077,1319,2025-05-07,19.5,8.614,18.768,mph,71.74
84,Brampton,45.98412,-97.82077,1319,2025-05-08,21.1,7.628,15.529,mph,185.1
84,Brampton,45.98412,-97.82077,1319,2025-05-09,24.5,12.764,23.108,mph,8.94
84,Brampton,45.98412,-97.82077,1319,2025-05-10,26.5,13.529,23.108,mph,187.1
84,Brampton,45.98412,-97.82077,1319,2025-05-11,30.4,22.772,36.887,mph,193.8
84,Brampton,45.98412,-97.82077,1319,2025-05-12,29.2,22.817,38.006,mph,181
84,Brampton,45.98412,-97.82077,1319,2025-05-13,29.4,16.426,28.7,mph,181.5
84,Brampton,45.98412,-97.82077,1319,2025-05-14,24,13.274,22.235,mph,148.4
84,Brampton,45.98412,-97.82077,1319,2025-05-15,5.9,7.261,13.54,mph,172.5
84,Brampton,45.98412,-97.82077,1319,2025-05-16,2.8,22.66,36.395,mph,315.3
84,Brampton,45.98412,-97.82077,1319,2025-05-17,4,10.679,17.392,mph,336.8
84,Brampton,45.98412,-97.82077,1319,2025-05-18,7.4,13.578,22.481,mph,74.12
84,Brampton,45.98412,-97.82077,1319,2025-05-19,3.6,18.343,29.818,mph,75
84,Brampton,45.98412,-97.82077,1319,2025-05-20,0.9,11.518,21.117,mph,74.23
84,Brampton,45.98412,-97.82077,1319,2025-05-21,2.1,7.568,11.677,mph,317.1
84,Brampton,45.98412,-97.82077,1319,2025-05-22,13.7,5.409,22.101,mph,342.9
84,Brampton,45.98412,-97.82077,1319,2025-05-23,15.5,7.885,15.032,mph,63.6
84,Brampton,45.98412,-97.82077,1319,2025-05-24,14.4,5.08,12.795,mph,98.3
84,Brampton,45.98412,-97.82077,1319,2025-05-25,18.9,4.874,13.788,mph,157.3
84,Brampton,45.98412,-97.82077,1319,2025-05-26,20.3,7.292,17.144,mph,140
218,Bremen,47.74583,-99.31833,1570,2025-05-01,15.6,13.357,20.378,mph,23.73
218,Bremen,47.74583,-99.31833,1570,2025-05-02,14,3.496,7.453,mph,306.7
218,Bremen,47.74583,-99.31833,1570,2025-05-03,21.7,8.63,16.148,mph,214.2
218,Bremen,47.74583,-99.31833,1570,2025-05-04,24.2,20.222,33.174,mph,180.1
218,Bremen,47.74583,-99.31833,1570,2025-05-05,23.5,16.254,28.812,mph,185.7
218,Bremen,47.74583,-99.31833,1570,2025-05-06,17.8,16.663,25.971,mph,28.08
218,Bremen,47.74583,-99.31833,1570,2025-05-07,19.2,5.541,13.292,mph,166.3
218,Bremen,47.74583,-99.31833,1570,2025-05-08,23.7,20.244,30.803,mph,212.8
218,Bremen,47.74583,-99.31833,1570,2025-05-09,18,11.223,17.392,mph,42.1
218,Bremen,47.74583,-99.31833,1570,2025-05-10,26.5,21.81,32.413,mph,214.9
218,Bremen,47.74583,-99.31833,1570,2025-05-11,31.9,21.609,33.532,mph,203.1
218,Bremen,47.74583,-99.31833,1570,2025-05-12,30,15.363,23.734,mph,192.8
218,Bremen,47.74583,-99.31833,1570,2025-05-13,25,15.849,29.326,mph,228.4
218,Bremen,47.74583,-99.31833,1570,2025-05-14,24.3,14.287,25.21,mph,170.9
218,Bremen,47.74583,-99.31833,1570,2025-05-15,6,16.099,22.101,mph,41.99
218,Bremen,47.74583,-99.31833,1570,2025-05-16,1.3,22.973,36.641,mph,354.1
218,Bremen,47.74583,-99.31833,1570,2025-05-17,3.1,11.793,18.499,mph,19.15
218,Bremen,47.74583,-99.31833,1570,2025-05-18,4.4,15.119,23.108,mph,91.3
218,Bremen,47.74583,-99.31833,1570,2025-05-19,3.9,18.79,29.438,mph,79.62
