forecast_type,forecast_effective,forecast_expires,location_id,location_tz,date,start_time,end_time,start_time_local,end_time_local,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-01,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,12 PM,1 PM,13.8,8,mph,WNW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-01,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,1 PM,2 PM,16.6,8,mph,WNW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-01,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,2 PM,3 PM,18.5,8,mph,WNW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-01,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,3 PM,4 PM,19.1,7,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-01,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,4 PM,5 PM,19.1,7,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-01,2025-10-01T23:00:00Z,2025-10-02T00:00:00Z,5 PM,6 PM,18.5,7,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,6 AM,7 AM,3.1,2,mph,SSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,7 AM,8 AM,3.1,2,mph,SSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,8 AM,9 AM,3.9,2,mph,SSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,9 AM,10 AM,5.9,2,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,10 AM,11 AM,10.1,2,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,11 AM,12 PM,13.8,2,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,12 PM,1 PM,17,6,mph,SSE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,1 PM,2 PM,19.8,6,mph,SSE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,2 PM,3 PM,21.5,6,mph,SSE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,3 PM,4 PM,21.8,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,4 PM,5 PM,21.8,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-02,2025-10-02T23:00:00Z,2025-10-03T00:00:00Z,5 PM,6 PM,20.9,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,6 AM,7 AM,4,6,mph,NNE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,7 AM,8 AM,4.2,6,mph,NNE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,8 AM,9 AM,5.1,6,mph,NNE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,9 AM,10 AM,6.3,6,mph,NE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,10 AM,11 AM,8.1,6,mph,NE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,11 AM,12 PM,10.6,6,mph,NE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,12 PM,1 PM,12.9,8,mph,ENE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,1 PM,2 PM,14.9,8,mph,ENE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,2 PM,3 PM,16.1,8,mph,ENE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,3 PM,4 PM,16.6,10,mph,NE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,4 PM,5 PM,16.6,10,mph,NE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-03,2025-10-03T23:00:00Z,2025-10-04T00:00:00Z,5 PM,6 PM,15.5,10,mph,NE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,6 AM,7 AM,1.5,5,mph,NNW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,7 AM,8 AM,1.4,5,mph,NNW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,8 AM,9 AM,1.4,5,mph,NNW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,9 AM,10 AM,2,6,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,10 AM,11 AM,3.4,6,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,11 AM,12 PM,5.5,6,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,12 PM,1 PM,7.4,9,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,1 PM,2 PM,8.5,9,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,2 PM,3 PM,9.4,9,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,3 PM,4 PM,9.6,10,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,4 PM,5 PM,9.9,10,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-04,2025-10-04T23:00:00Z,2025-10-05T00:00:00Z,5 PM,6 PM,9.7,10,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T12:00:00Z,2025-10-05T13:00:00Z,6 AM,7 AM,3.7,10,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T13:00:00Z,2025-10-05T14:00:00Z,7 AM,8 AM,3.7,10,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T14:00:00Z,2025-10-05T15:00:00Z,8 AM,9 AM,3.9,10,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T15:00:00Z,2025-10-05T16:00:00Z,9 AM,10 AM,4.6,12,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T16:00:00Z,2025-10-05T17:00:00Z,10 AM,11 AM,5.6,12,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T17:00:00Z,2025-10-05T18:00:00Z,11 AM,12 PM,6.6,12,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T18:00:00Z,2025-10-05T19:00:00Z,12 PM,1 PM,8,14,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T19:00:00Z,2025-10-05T20:00:00Z,1 PM,2 PM,9.1,14,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T20:00:00Z,2025-10-05T21:00:00Z,2 PM,3 PM,10.1,14,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T21:00:00Z,2025-10-05T22:00:00Z,3 PM,4 PM,10.5,14,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T22:00:00Z,2025-10-05T23:00:00Z,4 PM,5 PM,10.9,14,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-05,2025-10-05T23:00:00Z,2025-10-06T00:00:00Z,5 PM,6 PM,10.9,14,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,6 AM,7 AM,2.7,6,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,7 AM,8 AM,3.1,6,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,8 AM,9 AM,3.9,6,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,9 AM,10 AM,5.1,7,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,10 AM,11 AM,6.6,7,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,11 AM,12 PM,8.6,7,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,12 PM,1 PM,10.5,10,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,1 PM,2 PM,11.9,10,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,2 PM,3 PM,13,10,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,3 PM,4 PM,13.3,10,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T22:00:00Z,2025-10-06T23:00:00Z,4 PM,5 PM,13.3,10,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,8,America/Denver,2025-10-06,2025-10-06T23:00:00Z,2025-10-07T00:00:00Z,5 PM,6 PM,13,10,mph,WSW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T11:00:00Z,2025-10-01T12:00:00Z,6 AM,7 AM,5.5,17,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T12:00:00Z,2025-10-01T13:00:00Z,7 AM,8 AM,4.3,18,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T13:00:00Z,2025-10-01T14:00:00Z,8 AM,9 AM,4.3,18,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T14:00:00Z,2025-10-01T15:00:00Z,9 AM,10 AM,5.2,18,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T15:00:00Z,2025-10-01T16:00:00Z,10 AM,11 AM,7,18,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T16:00:00Z,2025-10-01T17:00:00Z,11 AM,12 PM,8.3,17,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T17:00:00Z,2025-10-01T18:00:00Z,12 PM,1 PM,10.8,16,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,1 PM,2 PM,13,15,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,2 PM,3 PM,13.5,15,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,3 PM,4 PM,14.3,14,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,4 PM,5 PM,15,13,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-01,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,5 PM,6 PM,15.7,12,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T11:00:00Z,2025-10-02T12:00:00Z,6 AM,7 AM,4,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,7 AM,8 AM,4,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,8 AM,9 AM,3.5,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,9 AM,10 AM,5.3,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,10 AM,11 AM,8.3,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,11 AM,12 PM,11.6,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,12 PM,1 PM,14.3,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,1 PM,2 PM,16.5,6,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,2 PM,3 PM,18.3,7,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,3 PM,4 PM,19.3,7,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,4 PM,5 PM,19.3,8,mph,SW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-02,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,5 PM,6 PM,18.3,8,mph,S
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T11:00:00Z,2025-10-03T12:00:00Z,6 AM,7 AM,5.1,6,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,7 AM,8 AM,5.1,6,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,8 AM,9 AM,5.4,7,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,9 AM,10 AM,6.1,8,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,10 AM,11 AM,7.3,9,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,11 AM,12 PM,9.4,10,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,12 PM,1 PM,11.6,12,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,1 PM,2 PM,13.9,12,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,2 PM,3 PM,15.2,12,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,3 PM,4 PM,16,12,mph,SE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,4 PM,5 PM,16,12,mph,SE
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-03,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,5 PM,6 PM,15.1,12,mph,E
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T11:00:00Z,2025-10-04T12:00:00Z,6 AM,7 AM,1.4,8,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,7 AM,8 AM,1.2,8,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,8 AM,9 AM,1.5,8,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,9 AM,10 AM,2.1,9,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,10 AM,11 AM,3,9,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,11 AM,12 PM,4.2,9,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,12 PM,1 PM,5.6,10,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,1 PM,2 PM,6.7,10,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,2 PM,3 PM,7.3,10,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,3 PM,4 PM,7.3,10,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,4 PM,5 PM,6.7,10,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-04,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,5 PM,6 PM,6.2,10,mph,N
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T11:00:00Z,2025-10-05T12:00:00Z,6 AM,7 AM,2.6,15,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T12:00:00Z,2025-10-05T13:00:00Z,7 AM,8 AM,2.6,16,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T13:00:00Z,2025-10-05T14:00:00Z,8 AM,9 AM,2.6,17,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T14:00:00Z,2025-10-05T15:00:00Z,9 AM,10 AM,2.8,17,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T15:00:00Z,2025-10-05T16:00:00Z,10 AM,11 AM,3.2,18,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T16:00:00Z,2025-10-05T17:00:00Z,11 AM,12 PM,4.1,18,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T17:00:00Z,2025-10-05T18:00:00Z,12 PM,1 PM,5.2,18,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T18:00:00Z,2025-10-05T19:00:00Z,1 PM,2 PM,6.2,18,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T19:00:00Z,2025-10-05T20:00:00Z,2 PM,3 PM,7.1,18,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T20:00:00Z,2025-10-05T21:00:00Z,3 PM,4 PM,7.5,17,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T21:00:00Z,2025-10-05T22:00:00Z,4 PM,5 PM,7.7,16,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-05,2025-10-05T22:00:00Z,2025-10-05T23:00:00Z,5 PM,6 PM,7.3,15,mph,NW
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T11:00:00Z,2025-10-06T12:00:00Z,6 AM,7 AM,2.9,9,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,7 AM,8 AM,2.9,9,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,8 AM,9 AM,3.5,10,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,9 AM,10 AM,4,10,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,10 AM,11 AM,5,12,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,11 AM,12 PM,6.2,13,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,12 PM,1 PM,7.7,14,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,1 PM,2 PM,8.7,14,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,2 PM,3 PM,9.2,14,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,3 PM,4 PM,9.4,13,mph,W
hourly,2025-10-01T08:42:51Z,2025-10-01T08:57:51Z,180,America/Chicago,2025-10-06,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,4 PM,5 PM,9.4,12,mph,W
