forecast_type,forecast_effective,forecast_expires,location_id,location_tz,date,start_time,end_time,start_time_local,end_time_local,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-09-12T08:38:02Z,2025-09-12T08:53:02Z,25,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.8,21,mph,SSW
hourly,2025-09-12T08:38:02Z,2025-09-12T08:53:02Z,25,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.9,13,mph,S
hourly,2025-09-12T08:38:02Z,2025-09-12T08:53:02Z,25,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8,12,mph,N
hourly,2025-09-12T08:38:03Z,2025-09-12T08:53:03Z,205,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,9,10,mph,E
hourly,2025-09-12T08:38:03Z,2025-09-12T08:53:03Z,205,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,10.3,14,mph,E
hourly,2025-09-12T08:38:03Z,2025-09-12T08:53:03Z,205,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,14.3,18,mph,SSE
hourly,2025-09-12T08:38:03Z,2025-09-12T08:53:03Z,205,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.2,22,mph,S
hourly,2025-09-12T08:38:03Z,2025-09-12T08:53:03Z,205,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,14.1,13,mph,S
hourly,2025-09-12T08:38:03Z,2025-09-12T08:53:03Z,205,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,8.6,12,mph,N
hourly,2025-09-12T08:38:04Z,2025-09-12T08:53:04Z,83,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,11.9,9,mph,NE
hourly,2025-09-12T08:38:04Z,2025-09-12T08:53:04Z,83,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,3.4,13,mph,E
hourly,2025-09-12T08:38:04Z,2025-09-12T08:53:04Z,83,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.3,9,mph,SE
hourly,2025-09-12T08:38:04Z,2025-09-12T08:53:04Z,83,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,10.1,10,mph,SW
hourly,2025-09-12T08:38:04Z,2025-09-12T08:53:04Z,83,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.9,10,mph,NW
hourly,2025-09-12T08:38:04Z,2025-09-12T08:53:04Z,83,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.3,9,mph,N
hourly,2025-09-12T08:38:06Z,2025-09-12T08:53:06Z,107,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,8.3,9,mph,NE
hourly,2025-09-12T08:38:06Z,2025-09-12T08:53:06Z,107,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,3.4,13,mph,E
hourly,2025-09-12T08:38:06Z,2025-09-12T08:53:06Z,107,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.5,10,mph,SE
hourly,2025-09-12T08:38:06Z,2025-09-12T08:53:06Z,107,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,8.2,10,mph,SW
hourly,2025-09-12T08:38:06Z,2025-09-12T08:53:06Z,107,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,9.7,10,mph,NW
hourly,2025-09-12T08:38:06Z,2025-09-12T08:53:06Z,107,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,7,10,mph,N
hourly,2025-09-12T08:38:07Z,2025-09-12T08:53:07Z,156,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,9,8,mph,SE
hourly,2025-09-12T08:38:07Z,2025-09-12T08:53:07Z,156,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.7,13,mph,ESE
hourly,2025-09-12T08:38:07Z,2025-09-12T08:53:07Z,156,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,13.3,16,mph,SSE
hourly,2025-09-12T08:38:07Z,2025-09-12T08:53:07Z,156,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.2,18,mph,S
hourly,2025-09-12T08:38:07Z,2025-09-12T08:53:07Z,156,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,13.8,10,mph,S
hourly,2025-09-12T08:38:07Z,2025-09-12T08:53:07Z,156,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.7,9,mph,S
hourly,2025-09-12T08:38:08Z,2025-09-12T08:53:08Z,77,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,5.8,7,mph,NE
hourly,2025-09-12T08:38:08Z,2025-09-12T08:53:08Z,77,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.7,14,mph,E
hourly,2025-09-12T08:38:08Z,2025-09-12T08:53:08Z,77,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,11.2,15,mph,SSE
hourly,2025-09-12T08:38:08Z,2025-09-12T08:53:08Z,77,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.2,21,mph,S
hourly,2025-09-12T08:38:08Z,2025-09-12T08:53:08Z,77,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.6,12,mph,SSW
hourly,2025-09-12T08:38:08Z,2025-09-12T08:53:08Z,77,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.1,10,mph,NNW
hourly,2025-09-12T08:38:09Z,2025-09-12T08:53:09Z,26,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,8.3,7,mph,ENE
hourly,2025-09-12T08:38:09Z,2025-09-12T08:53:09Z,26,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.7,14,mph,E
hourly,2025-09-12T08:38:09Z,2025-09-12T08:53:09Z,26,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,12.7,16,mph,SSE
hourly,2025-09-12T08:38:09Z,2025-09-12T08:53:09Z,26,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.5,21,mph,S
hourly,2025-09-12T08:38:09Z,2025-09-12T08:53:09Z,26,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.4,12,mph,SSW
hourly,2025-09-12T08:38:09Z,2025-09-12T08:53:09Z,26,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,7.2,12,mph,NNW
hourly,2025-09-12T08:38:10Z,2025-09-12T08:53:10Z,155,America/Chicago,2025-09-12,2025-09-12T20:00:00Z,2025-09-12T21:00:00Z,3 PM,4 PM,11.1,9,mph,E
hourly,2025-09-12T08:38:10Z,2025-09-12T08:53:10Z,155,America/Chicago,2025-09-13,2025-09-13T18:00:00Z,2025-09-13T19:00:00Z,1 PM,2 PM,0.6,10,mph,E
hourly,2025-09-12T08:38:10Z,2025-09-12T08:53:10Z,155,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4,8,mph,W
hourly,2025-09-12T08:38:10Z,2025-09-12T08:53:10Z,155,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,10.7,9,mph,W
hourly,2025-09-12T08:38:10Z,2025-09-12T08:53:10Z,155,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,9.2,10,mph,N
hourly,2025-09-12T08:38:10Z,2025-09-12T08:53:10Z,155,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.9,9,mph,N
hourly,2025-09-12T08:38:12Z,2025-09-12T08:53:12Z,70,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,5.6,8,mph,ENE
hourly,2025-09-12T08:38:12Z,2025-09-12T08:53:12Z,70,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.4,16,mph,E
hourly,2025-09-12T08:38:12Z,2025-09-12T08:53:12Z,70,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,10.3,18,mph,SE
hourly,2025-09-12T08:38:12Z,2025-09-12T08:53:12Z,70,America/Chicago,2025-09-15,2025-09-15T20:00:00Z,2025-09-15T21:00:00Z,3 PM,4 PM,9.4,24,mph,S
hourly,2025-09-12T08:38:12Z,2025-09-12T08:53:12Z,70,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.7,14,mph,SSW
hourly,2025-09-12T08:38:12Z,2025-09-12T08:53:12Z,70,America/Chicago,2025-09-17,2025-09-17T19:00:00Z,2025-09-17T20:00:00Z,2 PM,3 PM,6.3,12,mph,NW
hourly,2025-09-12T08:38:13Z,2025-09-12T08:53:13Z,127,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,10.3,10,mph,E
hourly,2025-09-12T08:38:13Z,2025-09-12T08:53:13Z,127,America/Chicago,2025-09-13,2025-09-13T18:00:00Z,2025-09-13T19:00:00Z,1 PM,2 PM,0,14,mph,E
hourly,2025-09-12T08:38:13Z,2025-09-12T08:53:13Z,127,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.3,9,mph,SE
hourly,2025-09-12T08:38:13Z,2025-09-12T08:53:13Z,127,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9,12,mph,W
hourly,2025-09-12T08:38:13Z,2025-09-12T08:53:13Z,127,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,9.1,14,mph,NW
hourly,2025-09-12T08:38:13Z,2025-09-12T08:53:13Z,127,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.6,10,mph,N
hourly,2025-09-12T08:38:14Z,2025-09-12T08:53:14Z,144,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,10.3,10,mph,E
hourly,2025-09-12T08:38:14Z,2025-09-12T08:53:14Z,144,America/Chicago,2025-09-13,2025-09-13T12:00:00Z,2025-09-13T13:00:00Z,7 AM,8 AM,0.6,10,mph,E
hourly,2025-09-12T08:38:14Z,2025-09-12T08:53:14Z,144,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4.7,10,mph,S
hourly,2025-09-12T08:38:14Z,2025-09-12T08:53:14Z,144,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,8.6,10,mph,W
hourly,2025-09-12T08:38:14Z,2025-09-12T08:53:14Z,144,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,9.1,14,mph,NW
hourly,2025-09-12T08:38:14Z,2025-09-12T08:53:14Z,144,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8,10,mph,N
hourly,2025-09-12T08:38:15Z,2025-09-12T08:53:15Z,27,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,7,8,mph,NE
hourly,2025-09-12T08:38:15Z,2025-09-12T08:53:15Z,27,America/Chicago,2025-09-13,2025-09-13T20:00:00Z,2025-09-13T21:00:00Z,3 PM,4 PM,3.5,14,mph,E
hourly,2025-09-12T08:38:15Z,2025-09-12T08:53:15Z,27,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,6.1,13,mph,SE
hourly,2025-09-12T08:38:15Z,2025-09-12T08:53:15Z,27,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,7.3,14,mph,SW
hourly,2025-09-12T08:38:15Z,2025-09-12T08:53:15Z,27,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,9.4,10,mph,W
hourly,2025-09-12T08:38:15Z,2025-09-12T08:53:15Z,27,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,5.8,10,mph,N
hourly,2025-09-12T08:38:16Z,2025-09-12T08:53:16Z,132,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,11.1,10,mph,E
hourly,2025-09-12T08:38:16Z,2025-09-12T08:53:16Z,132,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2,14,mph,E
hourly,2025-09-12T08:38:16Z,2025-09-12T08:53:16Z,132,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4.8,9,mph,S
hourly,2025-09-12T08:38:16Z,2025-09-12T08:53:16Z,132,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.5,13,mph,W
hourly,2025-09-12T08:38:16Z,2025-09-12T08:53:16Z,132,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,10.4,13,mph,NW
hourly,2025-09-12T08:38:16Z,2025-09-12T08:53:16Z,132,America/Chicago,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,5 PM,6 PM,8.9,10,mph,N
hourly,2025-09-12T08:38:18Z,2025-09-12T08:53:18Z,28,America/North_Dakota/Beulah,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,13.8,8,mph,NE
hourly,2025-09-12T08:38:18Z,2025-09-12T08:53:18Z,28,America/North_Dakota/Beulah,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,4.6,10,mph,E
hourly,2025-09-12T08:38:18Z,2025-09-12T08:53:18Z,28,America/North_Dakota/Beulah,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,6,8,mph,SE
hourly,2025-09-12T08:38:18Z,2025-09-12T08:53:18Z,28,America/North_Dakota/Beulah,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.3,10,mph,SW
hourly,2025-09-12T08:38:18Z,2025-09-12T08:53:18Z,28,America/North_Dakota/Beulah,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.3,9,mph,N
hourly,2025-09-12T08:38:18Z,2025-09-12T08:53:18Z,28,America/North_Dakota/Beulah,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.9,9,mph,N
hourly,2025-09-12T08:38:19Z,2025-09-12T08:53:19Z,195,America/North_Dakota/New_Salem,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,13.6,8,mph,NE
hourly,2025-09-12T08:38:19Z,2025-09-12T08:53:19Z,195,America/North_Dakota/New_Salem,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.1,10,mph,E
hourly,2025-09-12T08:38:19Z,2025-09-12T08:53:19Z,195,America/North_Dakota/New_Salem,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4.7,8,mph,N
hourly,2025-09-12T08:38:19Z,2025-09-12T08:53:19Z,195,America/North_Dakota/New_Salem,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.8,10,mph,SW
hourly,2025-09-12T08:38:19Z,2025-09-12T08:53:19Z,195,America/North_Dakota/New_Salem,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.1,10,mph,N
hourly,2025-09-12T08:38:19Z,2025-09-12T08:53:19Z,195,America/North_Dakota/New_Salem,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,7.6,9,mph,N
hourly,2025-09-12T08:38:21Z,2025-09-12T08:53:21Z,185,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,6.2,10,mph,SE
hourly,2025-09-12T08:38:21Z,2025-09-12T08:53:21Z,185,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.1,12,mph,ESE
hourly,2025-09-12T08:38:21Z,2025-09-12T08:53:21Z,185,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,12.5,15,mph,SSE
hourly,2025-09-12T08:38:21Z,2025-09-12T08:53:21Z,185,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.7,16,mph,S
hourly,2025-09-12T08:38:21Z,2025-09-12T08:53:21Z,185,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.6,10,mph,S
hourly,2025-09-12T08:38:21Z,2025-09-12T08:53:21Z,185,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.2,8,mph,SSE
hourly,2025-09-12T08:38:22Z,2025-09-12T08:53:22Z,29,America/Denver,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,3 PM,4 PM,15.6,8,mph,NE
hourly,2025-09-12T08:38:22Z,2025-09-12T08:53:22Z,29,America/Denver,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,3 PM,4 PM,4.8,8,mph,E
hourly,2025-09-12T08:38:22Z,2025-09-12T08:53:22Z,29,America/Denver,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,3 PM,4 PM,5.3,8,mph,NW
hourly,2025-09-12T08:38:22Z,2025-09-12T08:53:22Z,29,America/Denver,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,3 PM,4 PM,15.2,8,mph,SW
hourly,2025-09-12T08:38:22Z,2025-09-12T08:53:22Z,29,America/Denver,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,3 PM,4 PM,12.2,10,mph,N
hourly,2025-09-12T08:38:22Z,2025-09-12T08:53:22Z,29,America/Denver,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,3 PM,4 PM,8.7,9,mph,N
hourly,2025-09-12T08:38:23Z,2025-09-12T08:53:23Z,30,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,9,10,mph,E
hourly,2025-09-12T08:38:23Z,2025-09-12T08:53:23Z,30,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,11,16,mph,E
hourly,2025-09-12T08:38:23Z,2025-09-12T08:53:23Z,30,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,14,18,mph,SSE
hourly,2025-09-12T08:38:23Z,2025-09-12T08:53:23Z,30,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.5,23,mph,S
hourly,2025-09-12T08:38:23Z,2025-09-12T08:53:23Z,30,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,13.8,14,mph,SSW
hourly,2025-09-12T08:38:23Z,2025-09-12T08:53:23Z,30,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,8.1,12,mph,N
hourly,2025-09-12T08:38:25Z,2025-09-12T08:53:25Z,154,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,12.4,8,mph,NE
hourly,2025-09-12T08:38:25Z,2025-09-12T08:53:25Z,154,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.1,10,mph,E
hourly,2025-09-12T08:38:25Z,2025-09-12T08:53:25Z,154,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4.8,7,mph,NW
hourly,2025-09-12T08:38:25Z,2025-09-12T08:53:25Z,154,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.2,10,mph,SW
hourly,2025-09-12T08:38:25Z,2025-09-12T08:53:25Z,154,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.1,10,mph,N
hourly,2025-09-12T08:38:25Z,2025-09-12T08:53:25Z,154,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,7.1,9,mph,N
hourly,2025-09-12T08:38:26Z,2025-09-12T08:53:26Z,31,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,10.3,10,mph,E
hourly,2025-09-12T08:38:26Z,2025-09-12T08:53:26Z,31,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,1.6,14,mph,E
hourly,2025-09-12T08:38:26Z,2025-09-12T08:53:26Z,31,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5,9,mph,S
hourly,2025-09-12T08:38:26Z,2025-09-12T08:53:26Z,31,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9.5,12,mph,W
hourly,2025-09-12T08:38:26Z,2025-09-12T08:53:26Z,31,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,10,13,mph,NW
hourly,2025-09-12T08:38:26Z,2025-09-12T08:53:26Z,31,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.6,10,mph,N
hourly,2025-09-12T08:38:28Z,2025-09-12T08:53:28Z,187,America/Chicago,2025-09-12,2025-09-12T19:00:00Z,2025-09-12T20:00:00Z,2 PM,3 PM,8.4,10,mph,SE
hourly,2025-09-12T08:38:28Z,2025-09-12T08:53:28Z,187,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,10,10,mph,ESE
hourly,2025-09-12T08:38:28Z,2025-09-12T08:53:28Z,187,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,14,10,mph,SSE
hourly,2025-09-12T08:38:28Z,2025-09-12T08:53:28Z,187,America/Chicago,2025-09-15,2025-09-15T20:00:00Z,2025-09-15T21:00:00Z,3 PM,4 PM,12.2,15,mph,S
hourly,2025-09-12T08:38:28Z,2025-09-12T08:53:28Z,187,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.7,10,mph,S
hourly,2025-09-12T08:38:28Z,2025-09-12T08:53:28Z,187,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,7,5,mph,SSE
hourly,2025-09-12T08:38:29Z,2025-09-12T08:53:29Z,102,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,8.3,10,mph,E
hourly,2025-09-12T08:38:29Z,2025-09-12T08:53:29Z,102,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.6,16,mph,E
hourly,2025-09-12T08:38:29Z,2025-09-12T08:53:29Z,102,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,11.8,18,mph,SSE
hourly,2025-09-12T08:38:29Z,2025-09-12T08:53:29Z,102,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.8,22,mph,SSW
hourly,2025-09-12T08:38:29Z,2025-09-12T08:53:29Z,102,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.9,13,mph,S
hourly,2025-09-12T08:38:29Z,2025-09-12T08:53:29Z,102,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,7.4,12,mph,N
hourly,2025-09-12T08:38:30Z,2025-09-12T08:53:30Z,119,America/Chicago,2025-09-12,2025-09-12T18:00:00Z,2025-09-12T19:00:00Z,1 PM,2 PM,8.2,10,mph,SSE
hourly,2025-09-12T08:38:30Z,2025-09-12T08:53:30Z,119,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.8,10,mph,E
hourly,2025-09-12T08:38:30Z,2025-09-12T08:53:30Z,119,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,11.8,14,mph,SSE
hourly,2025-09-12T08:38:30Z,2025-09-12T08:53:30Z,119,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.2,16,mph,S
hourly,2025-09-12T08:38:30Z,2025-09-12T08:53:30Z,119,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.3,10,mph,S
hourly,2025-09-12T08:38:30Z,2025-09-12T08:53:30Z,119,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,8.1,8,mph,S
hourly,2025-09-12T08:38:31Z,2025-09-12T08:53:31Z,4,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,5.6,6,mph,NNE
